,cell,long,lat,order,hole,piece,group,Mean_veg
21973,31863,-56.7480037186959,3.8006538800746,7,FALSE,1,31863.1,0.362801515151515
21974,31864,-56.0038994926677,4.27081435487779,1,FALSE,1,31864.1,0.347040625
21975,31864,-56.2517646317483,4.11481284250396,2,FALSE,1,31864.1,0.347040625
21976,31864,-56.4898600920905,4.24661335653562,3,FALSE,1,31864.1,0.347040625
21977,31864,-56.4799415340524,4.5349739934442,4,FALSE,1,31864.1,0.347040625
21978,31864,-56.2315110392333,4.69231784982225,5,FALSE,1,31864.1,0.347040625
21979,31864,-55.9935363779035,4.5599748530982,6,FALSE,1,31864.1,0.347040625
21980,31864,-56.0038994926677,4.27081435487779,7,FALSE,1,31864.1,0.347040625
21981,31865,-55.2610285904447,4.73579177351445,1,FALSE,1,31865.1,0.375531297709924
21982,31865,-55.5085555755379,4.58122623168207,2,FALSE,1,31865.1,0.375531297709924
21983,31865,-55.745569825181,4.71574339594327,3,FALSE,1,31865.1,0.375531297709924
21984,31865,-55.7350132854634,5.00505404908627,4,FALSE,1,31865.1,0.375531297709924
21985,31865,-55.4869086157343,5.16063105563292,5,FALSE,1,31865.1,0.375531297709924
21986,31865,-55.249919624154,5.02588427691144,6,FALSE,1,31865.1,0.375531297709924
21987,31865,-55.2610285904447,4.73579177351445,7,FALSE,1,31865.1,0.375531297709924
21988,31866,-54.5187654305353,5.19755937532381,1,FALSE,1,31866.1,0.35320564516129
21989,31866,-54.7661535233793,5.043918456278,2,FALSE,1,31866.1,0.35320564516129
21990,31866,-55.0021942614213,5.18037862260021,3,FALSE,1,31866.1,0.35320564516129
21991,31866,-54.9908922121828,5.47053750113759,4,FALSE,1,31866.1,0.35320564516129
21992,31866,-54.7429437626814,5.62496511662383,5,FALSE,1,31866.1,0.35320564516129
21993,31866,-54.5068463712723,5.48843884689209,6,FALSE,1,31866.1,0.35320564516129
21994,31866,-54.5187654305353,5.19755937532381,7,FALSE,1,31866.1,0.35320564516129
21995,31916,-77.9565845178609,-7.75960206276083,1,FALSE,1,31916.1,0.240833088235294
21996,31916,-78.2207433319905,-7.89020876738663,2,FALSE,1,31916.1,0.240833088235294
21997,31916,-78.4854674790513,-7.75414361664421,3,FALSE,1,31916.1,0.240833088235294
21998,31916,-78.485712650948,-7.48753358973196,4,FALSE,1,31916.1,0.240833088235294
21999,31916,-78.2217303001022,-7.35685646732434,5,FALSE,1,31916.1,0.240833088235294
22000,31916,-77.9573295533298,-7.49286235538013,6,FALSE,1,31916.1,0.240833088235294
22001,31916,-77.9565845178609,-7.75960206276083,7,FALSE,1,31916.1,0.240833088235294
22002,31917,-77.1659261024257,-7.36692814738265,1,FALSE,1,31917.1,0.030225
22003,31917,-77.4291809088531,-7.49795960284029,2,FALSE,1,31917.1,0.030225
22004,31917,-77.693714076123,-7.36200641414386,3,FALSE,1,31917.1,0.030225
22005,31917,-77.6946603050967,-7.09507217244955,4,FALSE,1,31917.1,0.030225
22006,31917,-77.4315625026576,-6.96396923571885,5,FALSE,1,31917.1,0.030225
22007,31917,-77.1673648867119,-7.0998745781989,6,FALSE,1,31917.1,0.030225
22008,31917,-77.1659261024257,-7.36692814738265,7,FALSE,1,31917.1,0.030225
22009,31918,-76.3778895468298,-6.9730183175398,1,FALSE,1,31918.1,0.337953488372093
22010,31918,-76.6402854372309,-7.10445540630991,2,FALSE,1,31918.1,0.337953488372093
22011,31918,-76.9046210774449,-6.96860289838399,3,FALSE,1,31918.1,0.337953488372093
22012,31918,-76.9062158367045,-6.70135224126606,4,FALSE,1,31918.1,0.337953488372093
22013,31918,-76.6439567648403,-6.56984231383437,5,FALSE,1,31918.1,0.337953488372093
22014,31918,-76.3799697364389,-6.70565842171,6,FALSE,1,31918.1,0.337953488372093
22015,31918,-76.3778895468298,-6.9730183175398,7,FALSE,1,31918.1,0.337953488372093
22016,31919,-75.5923393244417,-6.57792899797509,1,FALSE,1,31919.1,0.0774401515151515
22017,31919,-75.853921526794,-6.70975306665196,2,FALSE,1,31919.1,0.0774401515151515
22018,31919,-76.1180520614944,-6.57398973513405,3,FALSE,1,31919.1,0.0774401515151515
22019,31919,-76.1202415347371,-6.30642979199805,4,FALSE,1,31919.1,0.0774401515151515
22020,31919,-75.8587750909094,-6.17453122180214,5,FALSE,1,31919.1,0.0774401515151515
22021,31919,-75.5950072622001,-6.31026960956821,6,FALSE,1,31919.1,0.0774401515151515
22022,31919,-75.5923393244417,-6.57792899797509,7,FALSE,1,31919.1,0.0774401515151515
22023,31920,-74.8091392931461,-6.18171521381562,1,FALSE,1,31920.1,0.33987984496124
22024,31920,-75.0699532776564,-6.3139080772714,2,FALSE,1,31920.1,0.33987984496124
22025,31920,-75.3338699216382,-6.1782221751744,3,FALSE,1,31920.1,0.33987984496124
22026,31920,-75.3365987037285,-5.91035938942265,4,FALSE,1,31920.1,0.33987984496124
22027,31920,-75.0758783634767,-5.77809004380161,5,FALSE,1,31920.1,0.33987984496124
22028,31920,-74.8123396956392,-5.91376244063383,6,FALSE,1,31920.1,0.33987984496124
22029,31920,-74.8091392931461,-6.18171521381562,7,FALSE,1,31920.1,0.33987984496124
22030,31921,-74.0281523241084,-5.78443056781195,1,FALSE,1,31921.1,0.353527536231884
22031,31921,-74.2882439367702,-5.91697451861129,2,FALSE,1,31921.1,0.353527536231884
22032,31921,-74.5519364870873,-5.78135403721333,3,FALSE,1,31921.1,0.353527536231884
22033,31921,-74.5551472183786,-5.51319414819728,4,FALSE,1,31921.1,0.353527536231884
22034,31921,-74.2951258620147,-5.38057140450681,5,FALSE,1,31921.1,0.353527536231884
22035,31921,-74.0318278975542,-5.51618976191429,6,FALSE,1,31921.1,0.353527536231884
22036,31921,-74.0281523241084,-5.78443056781195,7,FALSE,1,31921.1,0.353527536231884
22037,31922,-73.2492398289139,-5.38612719955171,1,FALSE,1,31922.1,0.344733064516129
22038,31922,-73.5086554624403,-5.5190050237802,2,FALSE,1,31922.1,0.344733064516129
22039,31922,-73.7721120431697,-5.38343767539968,3,FALSE,1,31922.1,0.344733064516129
22040,31922,-73.7757449582888,-5.11498569978299,4,FALSE,1,31922.1,0.344733064516129
22041,31922,-73.5163746489521,-4.98202643097382,5,FALSE,1,31922.1,0.344733064516129
22042,31922,-73.2533307920726,-5.1176029242775,6,FALSE,1,31922.1,0.344733064516129
22043,31922,-73.2492398289139,-5.38612719955171,7,FALSE,1,31922.1,0.344733064516129
22044,31923,-72.4722611478414,-4.98685572267238,1,FALSE,1,31923.1,0.256939285714286
22045,31923,-72.7310479639071,-5.12005072358582,2,FALSE,1,31923.1,0.256939285714286
22046,31923,-72.9942547152907,-4.9845239286493,3,FALSE,1,31923.1,0.256939285714286
22047,31923,-72.9982470803547,-4.71578414378915,4,FALSE,1,31923.1,0.256939285714286
22048,31923,-72.7394787755809,-4.58250469853424,5,FALSE,1,31923.1,0.256939285714286
22049,31923,-72.4767046326511,-4.71805171801719,6,FALSE,1,31923.1,0.256939285714286
22050,31923,-72.4722611478414,-4.98685572267238,7,FALSE,1,31923.1,0.256939285714286
22051,31924,-71.697072745416,-4.58666513538939,1,FALSE,1,31924.1,0.296111504424779
22052,31924,-71.9552789684635,-4.72016116651666,2,FALSE,1,31924.1,0.296111504424779
22053,31924,-72.2182196656181,-4.58466204884841,3,FALSE,1,31924.1,0.296111504424779
22054,31924,-72.2225050680707,-4.31563798283444,4,FALSE,1,31924.1,0.296111504424779
22055,31924,-71.9642882390958,-4.18205416021718,5,FALSE,1,31924.1,0.296111504424779
22056,31924,-71.7018020346141,-4.31758428547171,6,FALSE,1,31924.1,0.296111504424779
22057,31924,-71.697072745416,-4.58666513538939,7,FALSE,1,31924.1,0.296111504424779
22058,31925,-70.9235271339571,-4.18560269917813,1,FALSE,1,31925.1,0.331615702479339
22059,31925,-71.1812024465578,-4.31938420861966,2,FALSE,1,31925.1,0.331615702479339
22060,31925,-71.4438580283849,-4.18389960533268,3,FALSE,1,31925.1,0.331615702479339
22061,31925,-71.448365469435,-3.91459404178505,4,FALSE,1,31925.1,0.331615702479339
22062,31925,-71.1906475903143,-3.78072106156105,5,FALSE,1,31925.1,0.331615702479339
22063,31925,-70.928470678147,-3.9162470088955,6,FALSE,1,31925.1,0.331615702479339
22064,31925,-70.9235271339571,-4.18560269917813,7,FALSE,1,31925.1,0.331615702479339
22065,31926,-70.1514714060926,-3.78371378075461,1,FALSE,1,31926.1,0.302575221238938
22066,31926,-70.4086674911699,-3.91776586817252,2,FALSE,1,31926.1,0.302575221238938
22067,31926,-70.671015474045,-3.78228236452999,3,FALSE,1,31926.1,0.302575221238938
22068,31926,-70.6756681926735,-3.51269737621335,4,FALSE,1,31926.1,0.302575221238938
22069,31926,-70.4183940423599,-3.37854984782011,5,FALSE,1,31926.1,0.302575221238938
22070,31926,-70.156551537513,-3.51408437474222,6,FALSE,1,31926.1,0.302575221238938
22071,31926,-70.1514714060926,-3.78371378075461,7,FALSE,1,31926.1,0.302575221238938
22072,31927,-69.3807451935851,-3.38104165485932,1,FALSE,1,31927.1,0.261289908256881
22073,31927,-69.6375164935115,-3.51535014151045,2,FALSE,1,31927.1,0.261289908256881
22074,31927,-69.8995302363583,-3.37985414769182,3,FALSE,1,31927.1,0.261289908256881
22075,31927,-69.9042441621514,-3.10999118339306,4,FALSE,1,31927.1,0.261289908256881
22076,31927,-69.6473548523953,-2.97558308140142,5,FALSE,1,31927.1,0.261289908256881
22077,31927,-69.3858764152296,-3.11113882275115,6,FALSE,1,31927.1,0.261289908256881
22078,31927,-69.3807451935851,-3.38104165485932,7,FALSE,1,31927.1,0.261289908256881
22079,31928,-68.6111777652604,-2.97762727266688,1,FALSE,1,31928.1,0.340430158730159
22080,31928,-68.8675825687755,-3.11217878154286,2,FALSE,1,31928.1,0.340430158730159
22081,31928,-69.1292303458645,-2.97665667919954,3,FALSE,1,31928.1,0.340430158730159
22082,31928,-69.1339120289879,-2.70651674677765,4,FALSE,1,31928.1,0.340430158730159
22083,31928,-68.8773436212688,-2.57186140984837,5,FALSE,1,31928.1,0.340430158730159
22084,31928,-68.6162644333815,-2.70745060469815,6,FALSE,1,31928.1,0.340430158730159
22085,31928,-68.6111777652604,-2.97762727266688,7,FALSE,1,31928.1,0.340430158730159
22086,31929,-67.8425837998754,-2.57350901959128,1,FALSE,1,31929.1,0.294479464285714
22087,31929,-68.0986858376875,-2.7082910544338,2,FALSE,1,31929.1,0.294479464285714
22088,31929,-68.35992966292,-2.57272945945321,3,FALSE,1,31929.1,0.294479464285714
22089,31929,-68.3644734521282,-2.30231348150976,4,FALSE,1,31929.1,0.294479464285714
22090,31929,-68.1081549429736,-2.16742367146466,5,FALSE,1,31929.1,0.294479464285714
22091,31929,-67.8475169201548,-2.30305771429084,6,FALSE,1,31929.1,0.294479464285714
22092,31929,-67.8425837998754,-2.57350901959128,7,FALSE,1,31929.1,0.294479464285714
22093,31930,-67.0747570601478,-2.16872253246156,1,FALSE,1,31930.1,0.315839166666667
22094,31930,-67.3306279136878,-2.30372352435537,2,FALSE,1,31930.1,0.315839166666667
22095,31930,-67.5914220465468,-2.16810974410675,3,FALSE,1,31930.1,0.315839166666667
22096,31930,-67.5957061601693,-1.89741922532098,4,FALSE,1,31930.1,0.315839166666667
22097,31930,-67.3395564679264,-1.76230732443591,5,FALSE,1,31930.1,0.315839166666667
22098,31930,-67.0794097553005,-1.89799603114576,6,FALSE,1,31930.1,0.315839166666667
22099,31930,-67.0747570601478,-2.16872253246156,7,FALSE,1,31930.1,0.315839166666667
22100,31931,-66.3074606315898,-1.76330075723462,1,FALSE,1,31931.1,0.364819230769231
22101,31931,-66.5631834866204,-1.89850999916811,2,FALSE,1,31931.1,0.364819230769231
22102,31931,-66.8234725406286,-1.76283281807244,3,FALSE,1,31931.1,0.364819230769231
22103,31931,-66.8273534640553,-1.49187108386323,4,FALSE,1,31931.1,0.364819230769231
22104,31931,-66.5712767853051,-1.35654959901831,5,FALSE,1,31931.1,0.364819230769231
22105,31931,-66.3116815584881,-1.49230000605743,6,FALSE,1,31931.1,0.364819230769231
22106,31931,-66.3074606315898,-1.76330075723462,7,FALSE,1,31931.1,0.364819230769231
22107,31932,-65.5404113222358,-1.35727469946593,1,FALSE,1,31932.1,0.294977118644068
22108,31932,-65.796087035997,-1.49268197074429,2,FALSE,1,31932.1,0.294977118644068
22109,31932,-66.0558036219956,-1.35693299608821,3,FALSE,1,31932.1,0.294977118644068
22110,31932,-66.0591078973723,-1.08570750366103,4,FALSE,1,31932.1,0.294977118644068
22111,31932,-65.8029863008094,-0.950190250833566,5,FALSE,1,31932.1,0.294977118644068
22112,31932,-65.5440148158831,-1.08600464433795,6,FALSE,1,31932.1,0.294977118644068
22113,31932,-65.5404113222358,-1.35727469946593,7,FALSE,1,31932.1,0.294977118644068
22114,31933,-64.7732536889899,-0.950676001926521,1,FALSE,1,31933.1,0.33716935483871
22115,31933,-65.0290110250589,-1.08627038285665,2,FALSE,1,31933.1,0.33716935483871
22116,31933,-65.2880729428923,-0.95044635627401,3,FALSE,1,31933.1,0.33716935483871
22117,31933,-65.2905847501562,-0.67897308443038,4,FALSE,1,31933.1,0.33716935483871
22118,31933,-65.034265883054,-0.543277912707631,5,FALSE,1,31933.1,0.33716935483871
22119,31933,-64.7760044721685,-0.679150588948038,6,FALSE,1,31933.1,0.33716935483871
22120,31933,-64.7732536889899,-0.950676001926521,7,FALSE,1,31933.1,0.33716935483871
22121,31934,-64.0055146460984,-0.543544286816049,1,FALSE,1,31934.1,0.0713052631578947
22122,31934,-64.2615284395919,-0.679310855164755,2,FALSE,1,31934.1,0.0713052631578947
22123,31934,-64.519835727734,-0.543417635018117,3,FALSE,1,31934.1,0.0713052631578947
22124,31934,-64.521277389545,-0.271729675190683,4,FALSE,1,31934.1,0.0713052631578947
22125,31934,-64.2645530863248,-0.135884810206223,5,FALSE,1,31934.1,0.0713052631578947
22126,31934,-64.0071030880272,-0.271796793452953,6,FALSE,1,31934.1,0.0713052631578947
22127,31934,-64.0055146460984,-0.543544286816049,7,FALSE,1,31934.1,0.0713052631578947
22128,31935,-63.236519364704,-0.135947296631175,1,FALSE,1,31935.1,0.2439725
22129,31935,-63.4930448083721,-0.271858065239131,2,FALSE,1,31935.1,0.2439725
22130,31935,-63.7504779151245,-0.135917451141095,3,FALSE,1,31935.1,0.2439725
22131,31935,-63.7504779151386,0.135917448243812,4,FALSE,1,31935.1,0.2439725
22132,31935,-63.4930448084008,0.271858062382398,5,FALSE,1,31935.1,0.2439725
22133,31935,-63.2365193647188,0.13594729381451,6,FALSE,1,31935.1,0.2439725
22134,31935,-63.236519364704,-0.135947296631175,7,FALSE,1,31935.1,0.2439725
22135,31936,-62.4652238116833,0.271962388196733,1,FALSE,1,31936.1,0.369275362318841
22136,31936,-62.7226662922981,0.135974322083627,2,FALSE,1,31936.1,0.369275362318841
22137,31936,-62.979089690294,0.271913340350862,3,FALSE,1,31936.1,0.369275362318841
22138,31936,-62.97712734535,0.543754819460771,4,FALSE,1,31936.1,0.369275362318841
22139,31936,-62.7185091414237,0.679672035107258,5,FALSE,1,31936.1,0.369275362318841
22140,31936,-62.4630165114226,0.543835592938806,6,FALSE,1,31936.1,0.369275362318841
22141,31936,-62.4652238116833,0.271962388196733,7,FALSE,1,31936.1,0.369275362318841
22142,31937,-61.6898494624357,0.67977558822002,1,FALSE,1,31937.1,0.332725423728814
22143,31937,-61.9489212789781,0.543896223236272,2,FALSE,1,31937.1,0.332725423728814
22144,31937,-62.2042071707015,0.679741956229826,3,FALSE,1,31937.1,0.332725423728814
22145,31937,-62.1995104896442,0.951288365324762,4,FALSE,1,31937.1,0.332725423728814
22146,31937,-61.9388907455012,1.08688660205307,5,FALSE,1,31937.1,0.332725423728814
22147,31937,-61.6844739272663,0.951233987631676,6,FALSE,1,31937.1,0.332725423728814
22148,31937,-61.6898494624357,0.67977558822002,7,FALSE,1,31937.1,0.332725423728814
22149,31938,-60.9069856297794,1.0862387466771,1,FALSE,1,31938.1,0.185183185840708
22150,31938,-61.1691054004917,0.951057746517796,2,FALSE,1,31938.1,0.185183185840708
22151,31938,-61.423230644559,1.08667484431344,3,FALSE,1,31938.1,0.185183185840708
22152,31938,-61.4145719706559,1.35723343139591,4,FALSE,1,31938.1,0.185183185840708
22153,31938,-61.1503921793292,1.4916846094169,5,FALSE,1,31938.1,0.185183185840708
22154,31938,-60.8968164775042,1.35628490241273,6,FALSE,1,31938.1,0.185183185840708
22155,31938,-60.9069856297794,1.0862387466771,7,FALSE,1,31938.1,0.185183185840708
22156,31939,-60.1089958723021,1.48681877161255,1,FALSE,1,31939.1,0.344587692307692
22157,31939,-60.3774992458312,1.35457336296595,2,FALSE,1,31939.1,0.344587692307692
22158,31939,-60.6309352211952,1.48996151601889,3,FALSE,1,31939.1,0.344587692307692
22159,31939,-60.6161797762956,1.7577614938512,4,FALSE,1,31939.1,0.344587692307692
22160,31939,-60.3450225330681,1.88833538168544,5,FALSE,1,31939.1,0.344587692307692
22161,31939,-60.0909566314725,1.75253758222677,6,FALSE,1,31939.1,0.344587692307692
22162,31939,-60.1089958723021,1.48681877161255,7,FALSE,1,31939.1,0.344587692307692
22163,31940,-59.2746151695822,1.85997069718481,1,FALSE,1,31940.1,0.365876744186047
22164,31940,-59.5594293481828,1.742147068195,2,FALSE,1,31940.1,0.365876744186047
22165,31940,-59.8149373549788,1.87929959748111,3,FALSE,1,31940.1,0.365876744186047
22166,31940,-59.7899293092049,2.13897599470122,4,FALSE,1,31940.1,0.365876744186047
22167,31940,-59.5027712983136,2.25410189966515,5,FALSE,1,31940.1,0.365876744186047
22168,31940,-59.2420102607577,2.11054059304274,6,FALSE,1,31940.1,0.365876744186047
22169,31940,-59.2746151695822,1.85997069718481,7,FALSE,1,31940.1,0.365876744186047
22170,31941,-58.4971497398787,2.3555706915479,1,FALSE,1,31941.1,0.3496
22171,31941,-58.7415843635525,2.16777776277463,2,FALSE,1,31941.1,0.3496
22172,31941,-58.9751262825989,2.26466338379779,3,FALSE,1,31941.1,0.3496
22173,31941,-58.9694375246769,2.56211124361426,4,FALSE,1,31941.1,0.3496
22174,31941,-58.72619290019,2.7532966528935,5,FALSE,1,31941.1,0.3496
22175,31941,-58.4884477148184,2.64531948654881,6,FALSE,1,31941.1,0.3496
22176,31941,-58.4971497398787,2.3555706915479,7,FALSE,1,31941.1,0.3496
22177,31942,-57.7521496434238,2.87044227691401,1,FALSE,1,31942.1,0.381782089552239
22178,31942,-58.0010940402401,2.70397356517489,2,FALSE,1,31942.1,0.381782089552239
22179,31942,-58.2405864856302,2.82105585057196,3,FALSE,1,31942.1,0.381782089552239
22180,31942,-58.2314501829256,3.10887889534045,4,FALSE,1,31942.1,0.381782089552239
22181,31942,-57.9826189238738,3.27851548848,5,FALSE,1,31942.1,0.381782089552239
22182,31942,-57.7428601665912,3.15755565194824,6,FALSE,1,31942.1,0.381782089552239
22183,31942,-57.7521496434238,2.87044227691401,7,FALSE,1,31942.1,0.381782089552239
22184,31943,-57.0060076917695,3.35430757122,1,FALSE,1,31943.1,0.35647984496124
22185,31943,-57.2545008130488,3.19489735403273,2,FALSE,1,31943.1,0.35647984496124
22186,31943,-57.4938803373097,3.32103551331047,3,FALSE,1,31943.1,0.35647984496124
22187,31943,-57.4845184192529,3.60827522635186,4,FALSE,1,31943.1,0.35647984496124
22188,31943,-57.2355917071168,3.76988271931784,5,FALSE,1,31943.1,0.35647984496124
22189,31943,-56.9964200711146,3.64216101907951,6,FALSE,1,31943.1,0.35647984496124
22190,31943,-57.0060076917695,3.35430757122,7,FALSE,1,31943.1,0.35647984496124
22191,31944,-56.2619423640533,3.82582426332707,1,FALSE,1,31944.1,0.364192
22192,31944,-56.5097483086857,3.66952862389199,2,FALSE,1,31944.1,0.364192
22193,31944,-56.7480037186959,3.8006538800746,3,FALSE,1,31944.1,0.364192
22194,31944,-56.7382577624828,4.08877626915057,4,FALSE,1,31944.1,0.364192
22195,31944,-56.4898600920905,4.24661335653562,5,FALSE,1,31944.1,0.364192
22196,31944,-56.2517646317483,4.11481284250396,6,FALSE,1,31944.1,0.364192
22197,31944,-56.2619423640533,3.82582426332707,7,FALSE,1,31944.1,0.364192
22198,31945,-55.5194843500142,4.29120418332449,1,FALSE,1,31945.1,0.376037692307692
22199,31945,-55.7668387740941,4.13656042520232,2,FALSE,1,31945.1,0.376037692307692
22200,31945,-56.0038994926677,4.27081435487779,3,FALSE,1,31945.1,0.376037692307692
22201,31945,-55.9935363779035,4.5599748530982,4,FALSE,1,31945.1,0.376037692307692
22202,31945,-55.745569825181,4.71574339594327,5,FALSE,1,31945.1,0.376037692307692
22203,31945,-55.5085555755379,4.58122623168207,6,FALSE,1,31945.1,0.376037692307692
22204,31945,-55.5194843500142,4.29120418332449,7,FALSE,1,31945.1,0.376037692307692
22205,31946,-54.777903720394,4.75303407267901,1,FALSE,1,31946.1,NA
22206,31946,-55.0250399656504,4.59939221470878,2,FALSE,1,31946.1,NA
22207,31946,-55.2610285904447,4.73579177351445,3,FALSE,1,31946.1,NA
22208,31946,-55.249919624154,5.02588427691144,4,FALSE,1,31946.1,NA
22209,31946,-55.0021942614213,5.18037862260021,5,FALSE,1,31946.1,NA
22210,31946,-54.7661535233793,5.043918456278,6,FALSE,1,31946.1,NA
22211,31946,-54.777903720394,4.75303407267901,7,FALSE,1,31946.1,NA
22212,31947,-54.036599698185,5.21255424254883,1,FALSE,1,31947.1,0.331717741935484
22213,31947,-54.2837014407412,5.05958944574622,2,FALSE,1,31947.1,0.331717741935484
22214,31947,-54.5187654305353,5.19755937532381,3,FALSE,1,31947.1,0.331717741935484
22215,31947,-54.5068463712723,5.48843884689209,4,FALSE,1,31947.1,0.331717741935484
22216,31947,-54.2591885925045,5.64207101448794,5,FALSE,1,31947.1,0.331717741935484
22217,31947,-54.0239986879678,5.50414401300833,6,FALSE,1,31947.1,0.331717741935484
22218,31947,-54.036599698185,5.21255424254883,7,FALSE,1,31947.1,0.331717741935484
22219,31997,-78.2202232270906,-8.15675339994263,1,FALSE,1,31997.1,0.187355462184874
22220,31997,-78.4849506658164,-8.28710857592806,2,FALSE,1,31997.1,0.187355462184874
22221,31997,-78.7500000000625,-8.15098224731255,3,FALSE,1,31997.1,0.187355462184874
22222,31997,-78.7500000000687,-7.88456461731413,4,FALSE,1,31997.1,0.187355462184874
22223,31997,-78.4854674790513,-7.75414361664421,5,FALSE,1,31997.1,0.187355462184874
22224,31997,-78.2207433319905,-7.89020876738663,6,FALSE,1,31997.1,0.187355462184874
22225,31997,-78.2202232270906,-8.15675339994263,7,FALSE,1,31997.1,0.187355462184874
22226,31998,-77.427922520293,-7.76481539741329,1,FALSE,1,31998.1,0.074531654676259
22227,31998,-77.6917141288158,-7.89560461846599,2,FALSE,1,31998.1,0.074531654676259
22228,31998,-77.9565845178609,-7.75960206276083,3,FALSE,1,31998.1,0.074531654676259
22229,31998,-77.9573295533298,-7.49286235538013,4,FALSE,1,31998.1,0.074531654676259
22230,31998,-77.693714076123,-7.36200641414386,5,FALSE,1,31998.1,0.074531654676259
22231,31998,-77.4291809088531,-7.49795960284029,6,FALSE,1,31998.1,0.074531654676259
22232,31998,-77.427922520293,-7.76481539741329,7,FALSE,1,31998.1,0.074531654676259
22233,31999,-76.6383397775789,-7.37161436407464,1,FALSE,1,31999.1,0.225080373831776
22234,31999,-76.9012403183474,-7.5028181287293,2,FALSE,1,31999.1,0.225080373831776
22235,31999,-77.1659261024257,-7.36692814738265,3,FALSE,1,31999.1,0.225080373831776
22236,31999,-77.1673648867119,-7.0998745781989,4,FALSE,1,31999.1,0.225080373831776
22237,31999,-76.9046210774449,-6.96860289838399,5,FALSE,1,31999.1,0.225080373831776
22238,31999,-76.6402854372309,-7.10445540630991,6,FALSE,1,31999.1,0.225080373831776
22239,31999,-76.6383397775789,-7.37161436407464,7,FALSE,1,31999.1,0.225080373831776
22240,32000,-75.8513406712935,-6.97720789284206,1,FALSE,1,32000.1,0.276843243243243
22241,32000,-76.113394935043,-7.10880715520469,2,FALSE,1,32000.1,0.276843243243243
22242,32000,-76.3778895468298,-6.9730183175398,3,FALSE,1,32000.1,0.276843243243243
22243,32000,-76.3799697364389,-6.70565842171,4,FALSE,1,32000.1,0.276843243243243
22244,32000,-76.1180520614944,-6.57398973513405,5,FALSE,1,32000.1,0.276843243243243
22245,32000,-75.853921526794,-6.70975306665196,6,FALSE,1,32000.1,0.276843243243243
22246,32000,-75.8513406712935,-6.97720789284206,7,FALSE,1,32000.1,0.276843243243243
22247,32001,-75.06679062956,-6.58165220977584,1,FALSE,1,32001.1,0.3588464
22248,32001,-75.3280435169391,-6.71362838006547,2,FALSE,1,32001.1,0.3588464
22249,32001,-75.5923393244417,-6.57792899797509,3,FALSE,1,32001.1,0.3588464
22250,32001,-75.5950072622001,-6.31026960956821,4,FALSE,1,32001.1,0.3588464
22251,32001,-75.3338699216382,-6.1782221751744,5,FALSE,1,32001.1,0.3588464
22252,32001,-75.0699532776564,-6.3139080772714,6,FALSE,1,32001.1,0.3588464
22253,32001,-75.06679062956,-6.58165220977584,7,FALSE,1,32001.1,0.3588464
22254,32002,-74.284554552076,-6.1850021632188,1,FALSE,1,32002.1,0.187569230769231
22255,32002,-74.5450511755867,-6.31733711304074,2,FALSE,1,32002.1,0.187569230769231
22256,32002,-74.8091392931461,-6.18171521381562,3,FALSE,1,32002.1,0.187569230769231
22257,32002,-74.8123396956392,-5.91376244063383,4,FALSE,1,32002.1,0.187569230769231
22258,32002,-74.5519364870873,-5.78135403721333,5,FALSE,1,32002.1,0.187569230769231
22259,32002,-74.2882439367702,-5.91697451861129,6,FALSE,1,32002.1,0.187569230769231
22260,32002,-74.284554552076,-6.1850021632188,7,FALSE,1,32002.1,0.187569230769231
22261,32003,-73.5044964514771,-5.78731119648667,1,FALSE,1,32003.1,0.253282568807339
22262,32003,-73.7642822647427,-5.9199872699963,2,FALSE,1,32003.1,0.253282568807339
22263,32003,-74.0281523241084,-5.78443056781195,3,FALSE,1,32003.1,0.253282568807339
22264,32003,-74.0318278975542,-5.51618976191429,4,FALSE,1,32003.1,0.253282568807339
22265,32003,-73.7721120431697,-5.38343767539968,5,FALSE,1,32003.1,0.253282568807339
22266,32003,-73.5086554624403,-5.5190050237802,6,FALSE,1,32003.1,0.253282568807339
22267,32003,-73.5044964514771,-5.78731119648667,7,FALSE,1,32003.1,0.253282568807339
22268,32004,-72.7264789935652,-5.38863129998981,1,FALSE,1,32004.1,0.318070588235294
22269,32004,-72.9855999579004,-5.52163133243645,2,FALSE,1,32004.1,0.318070588235294
22270,32004,-73.2492398289139,-5.38612719955171,3,FALSE,1,32004.1,0.318070588235294
22271,32004,-73.2533307920726,-5.1176029242775,4,FALSE,1,32004.1,0.318070588235294
22272,32004,-72.9942547152907,-4.9845239286493,5,FALSE,1,32004.1,0.318070588235294
22273,32004,-72.7310479639071,-5.12005072358582,6,FALSE,1,32004.1,0.318070588235294
22274,32004,-72.7264789935652,-5.38863129998981,7,FALSE,1,32004.1,0.318070588235294
22275,32005,-71.9503628979837,-4.98901293751552,1,FALSE,1,32005.1,0.373189763779528
22276,32005,-72.2088657006919,-5.12232028306587,2,FALSE,1,32005.1,0.373189763779528
22277,32005,-72.4722611478414,-4.98685572267238,3,FALSE,1,32005.1,0.373189763779528
22278,32005,-72.4767046326511,-4.71805171801719,4,FALSE,1,32005.1,0.373189763779528
22279,32005,-72.2182196656181,-4.58466204884841,5,FALSE,1,32005.1,0.373189763779528
22280,32005,-71.9552789684635,-4.72016116651666,6,FALSE,1,32005.1,0.373189763779528
22281,32005,-71.9503628979837,-4.98901293751552,7,FALSE,1,32005.1,0.373189763779528
